,item_identifyer,tangram,scene,raw_annotation,clean_annotation,head_noun,wn_lemma,selected_synset,synset_definition,tangram_id,item_id,image_url,partition_name,workspace_name,tangram_pos,order_idx,time_delta
3229,59-forest-sws14_2,page7-14,forest,deer,deer,deer,deer,deer.n.01,distinguished from Bovidae by the male's having solid deciduous antlers,59,654,654_grid_tr.png,sws14,sws14_2,tr,13,199.907203
3230,59-kitchen-sws0_11,page7-14,kitchen,Dog,dog,dog,dog,dog.n.01,a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds,59,650,650_grid_tr.png,sws0,sws0_11,tr,17,229.625351
3231,59-kitchen-sws0_12,page7-14,kitchen,A dog,dog,dog,dog,dog.n.01,a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds,59,650,650_grid_tr.png,sws0,sws0_12,tr,6,74.604488
3232,59-kitchen-sws0_13,page7-14,kitchen,dog,dog,dog,dog,dog.n.01,a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds,59,650,650_grid_tr.png,sws0,sws0_13,tr,6,237.21375
3233,59-kitchen-sws0_7,page7-14,kitchen,a puppy.,puppy,puppy,puppy,puppy.n.01,a young dog,59,650,650_grid_tr.png,sws0,sws0_7,tr,11,151.209351
3234,59-kitchen-sws0_9,page7-14,kitchen,animal,animal,animal,animal,animal.n.01,a living organism characterized by voluntary movement,59,650,650_grid_tr.png,sws0,sws0_9,tr,2,26.92244
3235,59-kitchen-sws0_0,page7-14,kitchen,"pony
",pony,pony,pony,pony.n.01,a range horse of the western United States,59,650,650_grid_tr.png,sws0,sws0_0,tr,24,890.88894
3236,59-kitchen-sws0_10,page7-14,kitchen,Bird but in flight ,bird but in flight,bird,bird,bird.n.01,warm-blooded egg-laying vertebrates characterized by feathers and forelimbs modified as wings,59,650,650_grid_tr.png,sws0,sws0_10,tr,17,354.284443
3237,59-kitchen-sws0_2,page7-14,kitchen,dog,dog,dog,dog,dog.n.01,a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds,59,650,650_grid_tr.png,sws0,sws0_2,tr,15,166.349181
3238,59-kitchen-sws0_3,page7-14,kitchen,dog,dog,dog,dog,dog.n.01,a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds,59,650,650_grid_tr.png,sws0,sws0_3,tr,35,2421.396619
3239,59-kitchen-sws0_4,page7-14,kitchen,Dog running,dog running,dog,dog,dog.n.01,a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds,59,650,650_grid_tr.png,sws0,sws0_4,tr,25,487.229084
3240,59-mountain-sws16_15,page7-14,mountain,coyote,coyote,coyote,coyote,coyote.n.01,small wolf native to western North America,59,655,655_grid_tl.png,sws16,sws16_15,tl,36,800.125935
3241,59-mountain-sws16_11,page7-14,mountain,alpaca,alpaca,alpaca,alpaca,alpaca.n.01,wool of the alpaca,59,655,655_grid_tl.png,sws16,sws16_11,tl,28,210.262445
3242,59-mountain-sws16_12,page7-14,mountain,alpaca,alpaca,alpaca,alpaca,alpaca.n.01,wool of the alpaca,59,655,655_grid_tl.png,sws16,sws16_12,tl,9,93.689592
3243,59-mountain-sws16_6,page7-14,mountain,horse,horse,horse,horse,horse.n.01,solid-hoofed herbivorous quadruped domesticated since prehistoric times,59,655,655_grid_tl.png,sws16,sws16_6,tl,34,617.96354
3244,59-mountain-sws16_8,page7-14,mountain,The tangram looks like a stroller,stroller,stroller,baby_buggy,baby_buggy.n.01,a small vehicle with four wheels in which a baby or child is pushed around,59,655,655_grid_tl.png,sws16,sws16_8,tl,36,1553.372239
3245,59-mountain-sws16_9,page7-14,mountain,a lama,lama,lama,lama,lama.n.01,a Tibetan or Mongolian priest of Lamaism,59,655,655_grid_tl.png,sws16,sws16_9,tl,27,1160.008105
3246,59-mountain-sws16_0,page7-14,mountain,"Looks like a horse
",horse,horse,horse,horse.n.01,solid-hoofed herbivorous quadruped domesticated since prehistoric times,59,655,655_grid_tl.png,sws16,sws16_0,tl,0,0.0
3247,59-mountain-sws16_10,page7-14,mountain,Horse,horse,horse,horse,horse.n.01,solid-hoofed herbivorous quadruped domesticated since prehistoric times,59,655,655_grid_tl.png,sws16,sws16_10,tl,15,272.749143
3248,59-mountain-sws16_3,page7-14,mountain,dog,dog,dog,dog,dog.n.01,a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds,59,655,655_grid_tl.png,sws16,sws16_3,tl,29,364.702475
3249,59-mountain-sws16_4,page7-14,mountain,a llama or horse,llama or horse,llama,llama,llama.n.01,wild or domesticated South American cud-chewing animal related to camels but smaller and lacking a hump,59,655,655_grid_tl.png,sws16,sws16_4,tl,36,432.129405
3250,59-none-bws0_11,page7-14,none,galloping horse,galloping horse,horse,horse,horse.n.01,solid-hoofed herbivorous quadruped domesticated since prehistoric times,59,649,649_grid_tl.png,bws0,bws0_11,tl,13,116.112101
3251,59-none-bws0_5,page7-14,none,Pegasus,pegasus,pegasus,Pegasus,pegasus.n.01,(Greek mythology) the immortal winged horse that sprang from the blood of the slain Medusa; was tamed by Bellerophon with the help of a bridle given him by Athena; as the flying horse of the Muses it is a symbol of highflying imagination,59,649,649_grid_tl.png,bws0,bws0_5,tl,3,33.048253
3252,59-none-bws0_6,page7-14,none,horse,horse,horse,horse,horse.n.01,solid-hoofed herbivorous quadruped domesticated since prehistoric times,59,649,649_grid_tl.png,bws0,bws0_6,tl,8,87.501684
3253,59-none-bws0_7,page7-14,none,horse,horse,horse,horse,horse.n.01,solid-hoofed herbivorous quadruped domesticated since prehistoric times,59,649,649_grid_tl.png,bws0,bws0_7,tl,24,196.774181
3254,59-none-bws0_8,page7-14,none,"bird, teradactyl, unicorn",bird / teradactyl / unicorn,bird,bird,bird.n.01,warm-blooded egg-laying vertebrates characterized by feathers and forelimbs modified as wings,59,649,649_grid_tl.png,bws0,bws0_8,tl,8,172.003777
3255,59-none-bws0_0,page7-14,none,HORSE,horse,horse,horse,horse.n.01,solid-hoofed herbivorous quadruped domesticated since prehistoric times,59,649,649_grid_tl.png,bws0,bws0_0,tl,4,91.350766
3256,59-none-bws0_1,page7-14,none,horse,horse,horse,horse,horse.n.01,solid-hoofed herbivorous quadruped domesticated since prehistoric times,59,649,649_grid_tl.png,bws0,bws0_1,tl,13,273.876551
3257,59-none-bws0_10,page7-14,none,a horse prancing,horse prancing,horse,horse,horse.n.01,solid-hoofed herbivorous quadruped domesticated since prehistoric times,59,649,649_grid_tl.png,bws0,bws0_10,tl,29,305.607864
3258,59-none-bws0_3,page7-14,none,Horse,horse,horse,horse,horse.n.01,solid-hoofed herbivorous quadruped domesticated since prehistoric times,59,649,649_grid_tl.png,bws0,bws0_3,tl,12,201.904875
3259,59-none-bws0_4,page7-14,none,llama,llama,llama,llama,llama.n.01,wild or domesticated South American cud-chewing animal related to camels but smaller and lacking a hump,59,649,649_grid_tl.png,bws0,bws0_4,tl,29,324.875095
3260,59-office-sws18_15,page7-14,office,dog,dog,dog,dog,dog.n.01,a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds,59,653,653_grid_br.png,sws18,sws18_15,br,22,573.139152
3261,59-office-sws18_16,page7-14,office,dog,dog,dog,dog,dog.n.01,a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds,59,653,653_grid_br.png,sws18,sws18_16,br,26,324.853153
3262,59-office-sws18_18,page7-14,office,Llama,llama,llama,llama,llama.n.01,wild or domesticated South American cud-chewing animal related to camels but smaller and lacking a hump,59,653,653_grid_br.png,sws18,sws18_18,br,28,633.980374
3263,59-office-sws18_7,page7-14,office,a dragon,dragon,dragon,dragon,dragon.n.01,a creature of Teutonic mythology; usually represented as breathing fire and having a reptilian body and sometimes wings,59,653,653_grid_br.png,sws18,sws18_7,br,23,1646.554387
3264,59-office-sws18_9,page7-14,office,horse,horse,horse,horse,horse.n.01,solid-hoofed herbivorous quadruped domesticated since prehistoric times,59,653,653_grid_br.png,sws18,sws18_9,br,13,250.034133
3265,59-office-sws18_0,page7-14,office,Ostrich,ostrich,ostrich,ostrich,ostrich.n.02,fast-running African flightless bird with two-toed feet; largest living bird,59,653,653_grid_br.png,sws18,sws18_0,br,23,282.534709
3266,59-office-sws18_10,page7-14,office,puppy running,puppy,puppy,puppy,puppy.n.01,a young dog,59,653,653_grid_br.png,sws18,sws18_10,br,24,541.597873
3267,59-office-sws18_11,page7-14,office,Ostrich,ostrich,ostrich,ostrich,ostrich.n.02,fast-running African flightless bird with two-toed feet; largest living bird,59,653,653_grid_br.png,sws18,sws18_11,br,16,754.941335
3268,59-office-sws18_3,page7-14,office,office desk,desk,desk,desk,desk.n.01,a piece of furniture with a writing surface and usually drawers or other compartments,59,653,653_grid_br.png,sws18,sws18_3,br,34,1148.265027
3269,59-office-sws18_4,page7-14,office,A horse,horse,horse,horse,horse.n.01,solid-hoofed herbivorous quadruped domesticated since prehistoric times,59,653,653_grid_br.png,sws18,sws18_4,br,5,413.126261
3270,59-sea_bottom-sws4_12,page7-14,sea_bottom,horse,horse,horse,horse,horse.n.01,solid-hoofed herbivorous quadruped domesticated since prehistoric times,59,659,659_grid_tl.png,sws4,sws4_12,tl,21,358.962369
3271,59-sea_bottom-sws4_5,page7-14,sea_bottom,Llama,llama,llama,llama,llama.n.01,wild or domesticated South American cud-chewing animal related to camels but smaller and lacking a hump,59,659,659_grid_tl.png,sws4,sws4_5,tl,35,2008.868041
3272,59-sea_bottom-sws4_6,page7-14,sea_bottom,An alpaca.,alpaca,alpaca,alpaca,alpaca.n.01,wool of the alpaca,59,659,659_grid_tl.png,sws4,sws4_6,tl,25,582.597085
3273,59-sea_bottom-sws4_8,page7-14,sea_bottom,seahorse,seahorse,seahorse,walrus,walrus.n.01,either of two large northern marine mammals having ivory tusks and tough hide over thick blubber,59,659,659_grid_tl.png,sws4,sws4_8,tl,26,304.446354
3274,59-sea_bottom-sws4_9,page7-14,sea_bottom,dog,dog,dog,dog,dog.n.01,a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds,59,659,659_grid_tl.png,sws4,sws4_9,tl,13,275.462878
3275,59-sea_bottom-sws4_0,page7-14,sea_bottom,a dragon,dragon,dragon,dragon,dragon.n.01,a creature of Teutonic mythology; usually represented as breathing fire and having a reptilian body and sometimes wings,59,659,659_grid_tl.png,sws4,sws4_0,tl,10,243.31417
3276,59-sea_bottom-sws4_1,page7-14,sea_bottom,bird,bird,bird,bird,bird.n.01,warm-blooded egg-laying vertebrates characterized by feathers and forelimbs modified as wings,59,659,659_grid_tl.png,sws4,sws4_1,tl,27,297.061418
3277,59-sea_bottom-sws4_10,page7-14,sea_bottom,duck swiming,duck swiming,duck,duck,duck.n.01,small wild or domesticated web-footed broad-billed swimming bird usually having a depressed body and short legs,59,659,659_grid_tl.png,sws4,sws4_10,tl,30,637.327315
3278,59-sea_bottom-sws4_2,page7-14,sea_bottom,alpaca,alpaca,alpaca,alpaca,alpaca.n.01,wool of the alpaca,59,659,659_grid_tl.png,sws4,sws4_2,tl,28,507.297996
3279,59-sea_bottom-sws4_3,page7-14,sea_bottom,running dog,dog,dog,dog,dog.n.01,a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds,59,659,659_grid_tl.png,sws4,sws4_3,tl,28,460.266174
3280,59-sky-sws10_11,page7-14,sky,"bird, birds, wings",bird / birds / wings,bird,bird,bird.n.01,warm-blooded egg-laying vertebrates characterized by feathers and forelimbs modified as wings,59,658,658_grid_tr.png,sws10,sws10_11,tr,16,1076.390676
3281,59-sky-sws10_12,page7-14,sky,flying bird,flying bird,bird,bird,bird.n.01,warm-blooded egg-laying vertebrates characterized by feathers and forelimbs modified as wings,59,658,658_grid_tr.png,sws10,sws10_12,tr,7,171.677409
3282,59-sky-sws10_5,page7-14,sky,dragon,dragon,dragon,dragon,dragon.n.01,a creature of Teutonic mythology; usually represented as breathing fire and having a reptilian body and sometimes wings,59,658,658_grid_tr.png,sws10,sws10_5,tr,5,92.133098
3283,59-sky-sws10_8,page7-14,sky,dog,dog,dog,dog,dog.n.01,a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds,59,658,658_grid_tr.png,sws10,sws10_8,tr,16,282.22719
3284,59-sky-sws10_9,page7-14,sky,pegasus,pegasus,pegasus,Pegasus,pegasus.n.01,(Greek mythology) the immortal winged horse that sprang from the blood of the slain Medusa; was tamed by Bellerophon with the help of a bridle given him by Athena; as the flying horse of the Muses it is a symbol of highflying imagination,59,658,658_grid_tr.png,sws10,sws10_9,tr,4,35.955151
3285,59-sky-sws10_0,page7-14,sky,a cloudy sky,cloudy sky,sky,sky,sky.n.01,the atmosphere and outer space as viewed from the earth,59,658,658_grid_tr.png,sws10,sws10_0,tr,6,252.747627
3286,59-sky-sws10_1,page7-14,sky,dog,dog,dog,dog,dog.n.01,a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds,59,658,658_grid_tr.png,sws10,sws10_1,tr,22,424.590646
3287,59-sky-sws10_10,page7-14,sky,dog,dog,dog,dog,dog.n.01,a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds,59,658,658_grid_tr.png,sws10,sws10_10,tr,3,23.171286
3288,59-sky-sws10_2,page7-14,sky,dog,dog,dog,dog,dog.n.01,a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds,59,658,658_grid_tr.png,sws10,sws10_2,tr,15,548.486426
3289,59-sky-sws10_4,page7-14,sky,llama,llama,llama,llama,llama.n.01,wild or domesticated South American cud-chewing animal related to camels but smaller and lacking a hump,59,658,658_grid_tr.png,sws10,sws10_4,tr,12,171.89145
3290,59-street-sws8_16,page7-14,street,Nessie,nessie,nessie,Loch_Ness_monster,loch_ness_monster.n.01,a large aquatic animal supposed to resemble a serpent or plesiosaur of Loch Ness in Scotland,59,657,657_grid_tr.png,sws8,sws8_16,tr,32,457.729446
3291,59-street-sws8_6,page7-14,street,pigeon,pigeon,pigeon,pigeon,pigeon.n.01,wild and domesticated birds having a heavy body and short legs,59,657,657_grid_tr.png,sws8,sws8_6,tr,13,248.416999
3292,59-street-sws8_7,page7-14,street,Dog,dog,dog,dog,dog.n.01,a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds,59,657,657_grid_tr.png,sws8,sws8_7,tr,35,795.236272
3293,59-street-sws8_8,page7-14,street,Deer,deer,deer,deer,deer.n.01,distinguished from Bovidae by the male's having solid deciduous antlers,59,657,657_grid_tr.png,sws8,sws8_8,tr,25,412.661061
3294,59-street-sws8_9,page7-14,street,a dog,dog,dog,dog,dog.n.01,a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds,59,657,657_grid_tr.png,sws8,sws8_9,tr,21,186.488431
3295,59-street-sws8_0,page7-14,street,horse,horse,horse,horse,horse.n.01,solid-hoofed herbivorous quadruped domesticated since prehistoric times,59,657,657_grid_tr.png,sws8,sws8_0,tr,21,346.451481
3296,59-street-sws8_11,page7-14,street,pony,pony,pony,pony,pony.n.01,a range horse of the western United States,59,657,657_grid_tr.png,sws8,sws8_11,tr,33,430.460476
3297,59-street-sws8_13,page7-14,street,Llama,llama,llama,llama,llama.n.01,wild or domesticated South American cud-chewing animal related to camels but smaller and lacking a hump,59,657,657_grid_tr.png,sws8,sws8_13,tr,1,11.394186
3298,59-street-sws8_3,page7-14,street,horse,horse,horse,horse,horse.n.01,solid-hoofed herbivorous quadruped domesticated since prehistoric times,59,657,657_grid_tr.png,sws8,sws8_3,tr,4,36.639868
3299,59-street-sws8_15,page7-14,street,bird,bird,bird,bird,bird.n.01,warm-blooded egg-laying vertebrates characterized by feathers and forelimbs modified as wings,59,657,657_grid_tr.png,sws8,sws8_15,tr,34,234.814426
3300,64-bathroom-sws10_11,page7-26,bathroom,"sink, washbasin, bathroom sink","sink, washbasin, bathroom sink",sink,sink,sink.n.01,plumbing fixture consisting of a water basin fixed to a wall or floor and having a drainpipe,64,706,706_grid_tr.png,sws10,sws10_11,tr,4,380.851925
3301,64-bathroom-sws10_12,page7-26,bathroom,person talking (I'm kind of stuck on this one),person talking,person,person,person.n.01,a human being,64,706,706_grid_tr.png,sws10,sws10_12,tr,25,635.915175
3302,64-bathroom-sws10_5,page7-26,bathroom,wrench,wrench,wrench,wrench,wrench.n.03,a hand tool that is used to hold or twist a nut or bolt,64,706,706_grid_tr.png,sws10,sws10_5,tr,22,998.515025
3303,64-bathroom-sws10_8,page7-26,bathroom,stand mixer,stand mixer,mixer,mixer,mixer.n.04,a kitchen utensil that is used for mixing foods,64,706,706_grid_tr.png,sws10,sws10_8,tr,34,544.835582
